FileName,LastperiodofFinalRound?,batch,run,numplayers,triangle_payoff,oneLayerOnly,layer_shocked,numshocked,numoverlapped,pre_tie_cost_i,postshock_tiecost_i,spillover_payoff_i,Shockedi,Overlappedi,layer,i,j,t1_recent_utility,t1_cumulative_utility,t1_edges,t2_recent_utility,t2_cumulative_utility,t2_edges,t3_recent_utility,t3_cumulative_utility,t3_edges,t4_recent_utility,t4_cumulative_utility,t4_edges,t5_recent_utility,t5_cumulative_utility,t5_edges,t6_recent_utility,t6_cumulative_utility,t6_edges,t7_recent_utility,t7_cumulative_utility,t7_edges,t8_recent_utility,t8_cumulative_utility,t8_edges,t9_recent_utility,t9_cumulative_utility,t9_edges,t10_recent_utility,t10_cumulative_utility,t10_edges,t11_recent_utility,t11_cumulative_utility,t11_edges,t12_recent_utility,t12_cumulative_utility,t12_edges,Gender,Class,Major
10,1,1,1,6,0.9,1,1,6,2,0.2,0.6,0,1,0,0,1,1,2.9,2.9,0,7.4,10.3,0,18,28.3,0,18,46.3,0,18,64.3,0,7.9,72.2,0,9.3,81.5,0,9.3,90.8,0,9.3,100.1,0,9.3,109.4,0,9.3,118.7,0,9.3,128.,0,F,Fresh,Social
,,,,,,,,,,0.2,0.6,0.9,1,1,0,5,5,4.2,4.2,0,12.9,17.1,0,22.5,39.6,0,22.5,62.1,0,22.5,84.6,0,11.5,96.1,0,12,108.1,0,12,120.1,0,12,132.1,0,12,144.1,0,12,156.1,0,12,168.1,0
,,,,,,,,,,0.2,0.6,0.9,1,1,0,5,6,4.2,4.2,0,12.9,17.1,1,22.5,39.6,1,22.5,62.1,1,22.5,84.6,1,11.5,96.1,0,12,108.1,0,12,120.1,0,12,132.1,0,12,144.1,0,12,156.1,0,12,168.1,0
,,,,,,,,,,0.2,0.6,0,1,0,0,6,1,2.1,2.1,0,8.3,10.4,0,18,28.4,1,18,46.4,1,18,64.4,1,9.5,73.9,0,9.4,83.3,0,9.5,92.8,0,9.5,102.30000000000001,0,9.5,111.80000000000001,0,9.5,121.30000000000001,0,9.5,130.8,0
,,,,,,,,,,0.2,0.6,0,1,0,0,6,2,2.1,2.1,0,8.3,10.4,0,18,28.4,1,18,46.4,1,18,64.4,1,9.5,73.9,0,9.4,83.3,0,9.5,92.8,0,9.5,102.30000000000001,0,9.5,111.80000000000001,0,9.5,121.30000000000001,0,9.5,130.8,0
,,,,,,,,,,0.2,0.6,0,1,0,0,6,3,2.1,2.1,0,8.3,10.4,1,18,28.4,1,18,46.4,1,18,64.4,1,9.5,73.9,1,9.4,83.3,0,9.5,92.8,1,9.5,102.30000000000001,1,9.5,111.80000000000001,1,9.5,121.30000000000001,1,9.5,130.8,1
,,,,,,,,,,0.2,0.6,0,1,0,0,6,4,2.1,2.1,0,8.3,10.4,1,18,28.4,1,18,46.4,1,18,64.4,1,9.5,73.9,1,9.4,83.3,1,9.5,92.8,1,9.5,102.30000000000001,1,9.5,111.80000000000001,1,9.5,121.30000000000001,1,9.5,130.8,1
,,,,,,,,,,0.2,0.6,0,1,0,0,6,5,2.1,2.1,0,8.3,10.4,1,18,28.4,1,18,46.4,1,18,64.4,1,9.5,73.9,0,9.4,83.3,0,9.5,92.8,0,9.5,102.30000000000001,0,9.5,111.80000000000001,0,9.5,121.30000000000001,0,9.5,130.8,0
,,,,,,,,,,0.2,0.6,0,1,0,0,6,6,2.1,2.1,0,8.3,10.4,0,18,28.4,0,18,46.4,0,18,64.4,0,9.5,73.9,0,9.4,83.3,0,9.5,92.8,0,9.5,102.30000000000001,0,9.5,111.80000000000001,0,9.5,121.30000000000001,0,9.5,130.8,0
,,,,,,,,,,0.2,0.2,0,0,0,1,1,1,2.9,2.9,0,7.4,10.3,0,18,28.3,0,18,46.3,0,18,64.3,0,7.9,72.2,0,9.3,81.5,0,9.3,90.8,0,9.3,100.1,0,9.3,109.4,0,9.3,118.7,0,9.3,128.,0
,,,,,,,,,,0.2,0.2,0,0,0,1,1,2,2.9,2.9,1,7.4,10.3,1,18,28.3,1,18,46.3,1,18,64.3,1,7.9,72.2,1,9.3,81.5,1,9.3,90.8,1,9.3,100.1,1,9.3,109.4,1,9.3,118.7,1,9.3,128.,1
